exp_id,mode,pillar,seed,seed_source,model_id,prompt_id,collapse_run,collapse_reason,core_collapse_run,core_collapse_reason,budget_exhausted,collapse_core,collapse_core_reason,stop_aux,stop_aux_reason,intervene_bin,n_tokens_total,n_interventions,intervene_density,H_pre,runtime_sec,extra_tokens_due_to_intervention
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,HUM,15,meta,gemma:7b,15,0,NONE,0,NONE,0,0,NONE,0,NONE,1,216,3,0.013888888888888888,,20.89420509338379,89.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,HUM,16,meta,gemma:7b,16,0,NONE,0,NONE,0,0,NONE,0,NONE,0,342,0,0.0,,20.479172229766846,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,HUM,17,meta,gemma:7b,17,0,NONE,0,NONE,0,0,NONE,0,NONE,1,229,3,0.013100436681222707,,22.3139009475708,78.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,HUM,18,meta,gemma:7b,18,0,NONE,0,NONE,0,0,NONE,0,NONE,0,320,0,0.0,,20.54689908027649,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,HUM,19,meta,gemma:7b,19,0,NONE,0,NONE,0,0,NONE,0,NONE,1,333,1,0.003003003003003003,,21.404314041137695,27.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,HUM,20,meta,gemma:7b,20,0,NONE,0,NONE,0,0,NONE,0,NONE,0,335,0,0.0,,20.66846799850464,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,HUM,21,meta,gemma:7b,21,0,NONE,0,NONE,0,0,NONE,1,EMPTY_CHUNK,0,161,0,0.0,,10.485203981399536,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,HUM,22,meta,gemma:7b,22,0,NONE,0,NONE,0,0,NONE,0,NONE,0,398,0,0.0,,20.462759971618652,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,HUM,23,meta,gemma:7b,23,0,NONE,0,NONE,0,0,NONE,0,NONE,0,386,0,0.0,,20.578532218933105,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,HUM,24,meta,gemma:7b,24,0,NONE,0,NONE,0,0,NONE,0,NONE,0,407,0,0.0,,20.18564510345459,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,HUM,25,meta,gemma:7b,25,0,NONE,0,NONE,0,0,NONE,0,NONE,0,366,0,0.0,,20.256999969482422,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,HUM,26,meta,gemma:7b,26,0,NONE,0,NONE,0,0,NONE,0,NONE,0,349,0,0.0,,20.46756410598755,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,HUM,27,meta,gemma:7b,27,0,NONE,0,NONE,0,0,NONE,0,NONE,0,354,0,0.0,,20.077946186065674,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,HUM,28,meta,gemma:7b,28,0,NONE,0,NONE,0,0,NONE,0,NONE,0,386,0,0.0,,20.475600719451904,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,controlled,HUM,29,meta,gemma:7b,29,0,NONE,0,NONE,0,0,NONE,0,NONE,0,419,0,0.0,,20.468085050582886,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,META,0,meta,gemma:7b,0,0,NONE,0,NONE,0,0,NONE,0,NONE,0,405,0,0.0,,20.440515995025635,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,META,1,meta,gemma:7b,1,0,NONE,0,NONE,0,0,NONE,0,NONE,0,347,0,0.0,,21.006294012069702,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,META,2,meta,gemma:7b,2,0,NONE,0,NONE,0,0,NONE,0,NONE,0,349,0,0.0,,20.79632306098938,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,META,3,meta,gemma:7b,3,0,NONE,0,NONE,0,0,NONE,0,NONE,0,371,0,0.0,,20.763178825378418,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,META,4,meta,gemma:7b,4,0,NONE,0,NONE,0,0,NONE,0,NONE,0,333,0,0.0,,20.46698236465454,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,META,5,meta,gemma:7b,5,0,NONE,0,NONE,0,0,NONE,0,NONE,0,377,0,0.0,,20.858419179916382,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,META,6,meta,gemma:7b,6,0,NONE,0,NONE,0,0,NONE,0,NONE,0,377,0,0.0,,20.46182608604431,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,META,7,meta,gemma:7b,7,0,NONE,0,NONE,0,0,NONE,0,NONE,0,322,0,0.0,,20.133646249771118,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,META,8,meta,gemma:7b,8,0,NONE,0,NONE,0,0,NONE,0,NONE,0,292,0,0.0,,20.571512937545776,0.0
